"scenic","The Meadow Valley region is notable for its scenic views of lush forests and beautiful lake.","[:: google ::]<br>草地谷地區以其鬱鬱蔥蔥的森林和美麗的湖泊而聞名。<br><br>[:: youdaotrans ::]<br>草甸河谷地区是著名的风景区<br><br>[:: baidu ::]<br>草甸穀地區以其鬱鬱蔥蔥的森林和美麗的湖泊而聞名。<br><br>[:: answer ::]<br>Meadow Valley地區以茂盛森林與美麗湖泊的出色景觀聞名。<br>---------------<br>","The Meadow Valley region is notable for its ______ views of lush forests and beautiful lake.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"gave up","Several local high school students voluntarily gave up their weekends in order to help deliver shopping to the elderly.","[:: google ::]<br>幾名當地高中生自願放棄了周末，以幫助將購物交付給老年人。<br><br>[:: youdaotrans ::]<br>几个当地高中学生自愿gav<br><br>[:: baidu ::]<br>當地幾名高中生自願放弃週末，以幫助老年人購物。<br><br>[:: answer ::]<br>一些當地高中生為了幫助運送商品給老人，自願放棄自己週末的時間。<br>---------------<br>","Several local high school students voluntarily _______ their weekends in order to help deliver shopping to the elderly.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"fill out","All you need to do is fill out an application form and mail it to us by March 5th.","[:: google ::]<br>您需要做的就是填寫申請表，並在3月5日之前將其郵寄給我們。<br><br>[:: youdaotrans ::]<br>所有你需要做的就是填写申请表<br><br>[:: baidu ::]<br>你所需要做的就是填寫一份申請表，並在3月5日前郵寄給我們。<br><br>[:: answer ::]<br>填寫申請書後在3月5日前寄給我們就可以了。<br>---------------<br>","All you need to do is ________ an application form and mail it to us by March 5th.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"extensive","Our newly launched electric car comes with an extensive ten year guarantee.","[:: google ::]<br>我們新推出的電動汽車提供了大量的十年保證。<br><br>[:: youdaotrans ::]<br>我们新推出的电动汽车提供了一个广泛的<br><br>[:: baidu ::]<br>我們新推出的電動汽車有十年的保修期。<br><br>[:: answer ::]<br>新上市的電動汽車將會提供10年保固。<br>---------------<br>","Our newly launched electric car comes with an _________ ten year guarantee.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"envelope","When sending important documents by mail, please ensure that you seal the envelope securely.","[:: google ::]<br>通過郵件發送重要文件時，請確保您安全地密封信封。<br><br>[:: youdaotrans ::]<br>重要的文件通过邮件发送时,请e<br><br>[:: baidu ::]<br>當通過郵件發送重要文件時，請確保安全密封信封。<br><br>[:: answer ::]<br>用郵件寄送重要文件時，請一定要將信封密封起來。<br>---------------<br>","When sending important documents by mail, please ensure that you seal the ________ securely.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"customized","The spaces can be customized to fit the needs of the individual business.","[:: google ::]<br>可以定制這些空間以滿足個人業務的需求。<br><br>[:: youdaotrans ::]<br>空间可以定制以适应需求的t<br><br>[:: baidu ::]<br>這些空間可以根據個人業務的需要進行定制。<br><br>[:: answer ::]<br>這些空間可以依個別事業所需量身訂做。<br>---------------<br>","The spaces can be __________ to fit the needs of the individual business.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"conventional","The Dove Holistic Clinic offers treatments for pain and other conditions that are an alternative to conventional medicine.","[:: google ::]<br>鴿子整體診所為疼痛和其他疾病提供治療，這些疾病是常規醫學的替代方法。<br><br>[:: youdaotrans ::]<br>鸽子整体诊所提供了pai的治疗<br><br>[:: baidu ::]<br>多夫整體診所提供疼痛和其他疾病的治療，是傳統醫學的替代品。<br><br>[:: answer ::]<br>Dove Holistic Clinic提供治療疼痛與其他疾病的藥品，以取代傳統藥物。<br>---------------<br>","The Dove Holistic Clinic offers treatments for pain and other conditions that are an alternative to ____________ medicine.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"compensate","To compensate you for the wait, please accept a complimentary bag of goldfish food.","[:: google ::]<br>為了補償您的等待，請接受一袋免費的金魚食品。<br><br>[:: youdaotrans ::]<br>来补偿你的等待,请接受一个有限公司<br><br>[:: baidu ::]<br>為了補償您的等待，請接受一袋免費的金魚食品。<br><br>[:: answer ::]<br>為了補償你的等待，請收下一包免費金魚飼料。<br>---------------<br>","To __________ you for the wait, please accept a complimentary bag of goldfish food.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"cautiously","Employees coming to tonight’s holiday dinner are advised to drive cautiously in the snowy weather.","[:: google ::]<br>建議今晚的假日晚宴的員工在雪天氣中謹慎行駛。<br><br>[:: youdaotrans ::]<br>是一个员工来今晚的节日晚餐<br><br>[:: baidu ::]<br>建議參加今晚假日晚宴的員工在下雪天小心駕駛。<br><br>[:: answer ::]<br>要來今晚節日晚餐的員工們收到下雪天要小心駕駛的叮嚀。<br>---------------<br>","Employees coming to tonight’s holiday dinner are advised to drive __________ in the snowy weather.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"cited","Venner cited a number of respected studies in his paper to provide supporting evidence for his main points.","[:: google ::]<br>Venner在他的論文中引用了許多尊敬的研究，以提供其要點的支持證據。<br><br>[:: youdaotrans ::]<br>文纳援引他的受人尊敬的研究<br><br>[:: baidu ::]<br>文納在論文中引用了一些備受尊敬的研究，為他的主要觀點提供了支持性證據。<br><br>[:: answer ::]<br>Venner博士為了提供支持自己要點的證據，在論文中引用了許多受到高度評價的研究資料。<br>---------------<br>","Venner _____ a number of respected studies in his paper to provide supporting evidence for his main points.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"preference","I have a slight preference for mornings, but I am flexible.","[:: google ::]<br>我對早晨有點偏愛，但我很靈活。<br><br>[:: youdaotrans ::]<br>我有一个轻微的偏爱的早晨,但我<br><br>[:: baidu ::]<br>我有點喜歡早晨，但我有點喜歡靈活。<br><br>[:: answer ::]<br>雖然我稍微偏好上午，但我的時間很彈性。<br>---------------<br>","I have a slight __________ for mornings, but I am flexible.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"forecast","According to the weather forecast, it’s going to be rainy on that day.","[:: google ::]<br>根據天氣預報，那天會下雨。<br><br>[:: youdaotrans ::]<br>根据天气预报,它将b<br><br>[:: baidu ::]<br>根據天氣預報，那天會下雨。<br><br>[:: answer ::]<br>根據天氣預報，那天會下雨。<br>---------------<br>","According to the weather ________, it’s going to be rainy on that day.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"publication","Once reviewed, the article detailing the study results will be ready for publication.","[:: google ::]<br>審查後，詳細詳細介紹研究結果的文章將準備出版。<br><br>[:: youdaotrans ::]<br>回顾之后,本文详细研究res<br><br>[:: baidu ::]<br>一旦審查完畢，詳細介紹研究結果的文章將準備發表。<br><br>[:: answer ::]<br>先審視之後，詳細說明調查結果的論文即將準備發行。<br>---------------<br>","Once reviewed, the article detailing the study results will be ready for ___________.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"overcome","Lambert Solutions had to overcome many obstacles on its way to becoming the country’s top provider of office software.","[:: google ::]<br>蘭伯特解決方案必須克服許多障礙，成為該國最高的辦公軟件提供商。<br><br>[:: youdaotrans ::]<br>兰伯特的解决方案必须克服许多障碍<br><br>[:: baidu ::]<br>蘭伯特解決方案公司（Lambert Solutions）在成為美國最大的辦公軟體供應商的過程中，必須克服許多障礙。<br><br>[:: answer ::]<br>Lambert Solutions在成為國內最佳辦公用軟體供應商的過程中，必須克服許多障礙。<br>---------------<br>","Lambert Solutions had to ________ many obstacles on its way to becoming the country’s top provider of office software.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"foundation","Tim Kennedy is the president of the foundation.","[:: google ::]<br>蒂姆·肯尼迪（Tim Kennedy）是基金會主席。<br><br>[:: youdaotrans ::]<br>蒂姆·肯尼迪总统的基础。<br><br>[:: baidu ::]<br>蒂姆·肯尼迪是該基金會的主席。<br><br>[:: answer ::]<br>Tim Kennedy是這個基金會的會長。<br>---------------<br>","Tim Kennedy is the president of the __________.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"feedback","Should you have any feedback from customers, please feel free to pass them to me at your convenience.","[:: google ::]<br>如果您有任何來自客戶的反饋，請隨時在您的方便下將它們傳遞給我。<br><br>[:: youdaotrans ::]<br>如果您有任何来自客户的反馈,请<br><br>[:: baidu ::]<br>如果您有任何來自客戶的迴響，請隨時在您方便的時候將其傳遞給我。<br><br>[:: answer ::]<br>若收到客戶反饋，只要你方便，隨時都可以轉告我。<br>---------------<br>","Should you have any ________ from customers, please feel free to pass them to me at your convenience.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"outdated","I know a lot of you have reported problems with how slow and outdated the current software is.","[:: google ::]<br>我知道很多人都報告了當前軟件的速度和過時的問題。<br><br>[:: youdaotrans ::]<br>我知道你有很多报道的问题<br><br>[:: baidu ::]<br>我知道你們中的很多人都報告了當前軟件速度慢且過時的問題。<br><br>[:: answer ::]<br>我知道很多人提出目前的軟體太慢和過時的問題。<br>---------------<br>","I know a lot of you have reported problems with how slow and ________ the current software is.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"exclusive","Pegasus Travel and Tour offers exclusive travel packages that include all your costs at an unbeatable price.","[:: google ::]<br>Pegasus Travel and Tour提供獨家旅行套餐，其中包括您的所有費用，價格無與倫比。<br><br>[:: youdaotrans ::]<br>飞马座旅游和旅游提供了独家旅游<br><br>[:: baidu ::]<br>Pegasus Travel and Tour以無與倫比的價格提供包羅萬象的獨家旅行套餐。<br><br>[:: answer ::]<br>飛馬旅行社會提供將所有費用統合為單一便宜價格的特別旅行商品。<br>---------------<br>","Pegasus Travel and Tour offers _________ travel packages that include all your costs at an unbeatable price.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"material","Rhea sent me the list of items we need, and I’ve ordered all the necessary material.","[:: google ::]<br>Rhea向我發送了我們需要的物品列表，我已經訂購了所有必要的材料。<br><br>[:: youdaotrans ::]<br>土卫五发给我我们需要的项目列表,我阿<br><br>[:: baidu ::]<br>Rhea給我寄來了我們需要的物品清單，我已經訂購了所有必要的資料。<br><br>[:: answer ::]<br>Rhea寄了需要的物品清單給我，然後我訂了所有需要的材料。<br>---------------<br>","Rhea sent me the list of items we need, and I’ve ordered all the necessary ________.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"permission","You have to get permission first to get in here.","[:: google ::]<br>您必須先獲得許可才能進入這裡。<br><br>[:: youdaotrans ::]<br>你必须先获得许可才能进来。<br><br>[:: baidu ::]<br>你必須先得到許可才能進入這裡。<br><br>[:: answer ::]<br>若要進到這裡，必須先獲得許可。<br>---------------<br>","You have to get __________ first to get in here.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"include","I think each piece of art should also include a description of the work and the artist.","[:: google ::]<br>我認為每件藝術品還應包括對作品和藝術家的描述。<br><br>[:: youdaotrans ::]<br>我认为每件艺术还应该包括德<br><br>[:: baidu ::]<br>我認為每件藝術品都應該包括對作品和藝術家的描述。<br><br>[:: answer ::]<br>我認為每個美術品也必須包含作品與美術家的相關說明。<br>---------------<br>","I think each piece of art should also _______ a description of the work and the artist.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"insert","Please insert exact change into the coin slot on the right-hand side of the vending machine.","[:: google ::]<br>請將精確更改插入自動售貨機右側的硬幣插槽中。<br><br>[:: youdaotrans ::]<br>请插入零钱硬币在t<br><br>[:: baidu ::]<br>請將零錢插入自動售貨機右側的投幣口。<br><br>[:: answer ::]<br>請將準確的餘額放進自動販賣機右側的硬幣投入口。<br>---------------<br>","Please ______ exact change into the coin slot on the right-hand side of the vending machine.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"asset","The most valuable asset a company has is its intellectual property and experienced staff.","[:: google ::]<br>公司擁有的最有價值的資產是其知識產權和經驗豐富的員工。<br><br>[:: youdaotrans ::]<br>公司最有价值的资产就是它的英特尔<br><br>[:: baidu ::]<br>一家公司最有價值的資產是其知識產權和經驗豐富的員工。<br><br>[:: answer ::]<br>一間公司持有的最寶貴資產就是智慧財產與經驗豐富的員工。<br>---------------<br>","The most valuable _____ a company has is its intellectual property and experienced staff.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"hospitality","Thanks to intensive customer service training for its staff, Howard Hotel has built a reputation for its warm hospitality.","[:: google ::]<br>多虧了對員工的深入客戶服務培訓，霍華德酒店（Howard Hotel）因其熱情款待而贏得了聲譽。<br><br>[:: youdaotrans ::]<br>由于密集的客户服务培训<br><br>[:: baidu ::]<br>由於對員工進行了密集的客戶服務培訓，霍華德飯店以熱情好客而聞名。<br><br>[:: answer ::]<br>多虧對員工的集中顧客服務訓練，Howard Hotel以誠摯的接客服務一路累積名聲。<br>---------------<br>","Thanks to intensive customer service training for its staff, Howard Hotel has built a reputation for its warm ___________.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"incentive","Dustin’s boss appreciated his presentation at the monthly seminar and rewarded him with an incentive.","[:: google ::]<br>達斯汀（Dustin）的老闆讚賞他在每月研討會上的演講，並激勵了他。<br><br>[:: youdaotrans ::]<br>达斯汀的老板赞赏他的表现<br><br>[:: baidu ::]<br>達斯汀的老闆很欣賞他在月度研討會上的演講，並獎勵他一份獎勵。<br><br>[:: answer ::]<br>Dustin的上司在每月召開的研討會上對Dustin的發表給予高度評價，並給了他獎金。<br>---------------<br>","Dustin’s boss appreciated his presentation at the monthly seminar and rewarded him with an _________.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"monitoring","Duties include arranging staff schedules, monitoring supplies, and training new staff members.","[:: google ::]<br>職責包括安排員工時間表，監控用品和培訓新員工。<br><br>[:: youdaotrans ::]<br>职责包括安排员工时间表,monitori<br><br>[:: baidu ::]<br>職責包括安排員工日程、監控物資供應和培訓新員工。<br><br>[:: answer ::]<br>事務包含調整員工日程、監控供應量與培訓新進員工。<br>---------------<br>","Duties include arranging staff schedules, __________ supplies, and training new staff members.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"revenues","Sharp Oil’s third quarter revenues dropped sharply after their second major oil spill this decade.","[:: google ::]<br>夏普石油公司（Sharp Oil）在這十年的第二次大規模漏油事件後，第三季度的收入急劇下降。<br><br>[:: youdaotrans ::]<br>锋利的石油第三季度收入急剧下降<br><br>[:: baidu ::]<br>夏普石油公司的第三季度收入在本十年來第二次重大漏油事件後急劇下降。<br><br>[:: answer ::]<br>Sharp Oil第3季收益在第二次大量汽油外流事件後，時隔10年急遽下降。<br>---------------<br>","Sharp Oil’s third quarter ________ dropped sharply after their second major oil spill this decade.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"manufacture","If we manufacture keyboards near the warehouse, we won’t have to pay any delivery costs.","[:: google ::]<br>如果我們在倉庫附近製造鍵盤，則不必支付任何交貨費用。<br><br>[:: youdaotrans ::]<br>如果我们生产键盘附近的仓库,我们<br><br>[:: baidu ::]<br>如果我們在倉庫附近生產鍵盤，我們就不必支付任何送貨費用。<br><br>[:: answer ::]<br>要是我們在倉庫附近生產鍵盤，就不用花費運費。<br>---------------<br>","If we ___________ keyboards near the warehouse, we won’t have to pay any delivery costs.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"entitled","If workers achieve their monthly quota, they are entitled to be given a week of a paid leave.","[:: google ::]<br>如果工人每月獲得配額，則有權給予一周的帶薪休假。<br><br>[:: youdaotrans ::]<br>如果工人们实现他们的每月限额,e<br><br>[:: baidu ::]<br>如果工人完成了每月的配額，他們有權獲得一周的帶薪假期。<br><br>[:: answer ::]<br>如果員工達到他們每月的工作量，就有資格放一週的有薪假。<br>---------------<br>","If workers achieve their monthly quota, they are ________ to be given a week of a paid leave.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"commute","It takes me so long to commute by bus every day.","[:: google ::]<br>我每天都要乘公共汽車上下班了這麼長時間。<br><br>[:: youdaotrans ::]<br>我花了很长时间每天乘公共汽车上班。<br><br>[:: baidu ::]<br>我每天乘公共汽車上下班要花很長時間。<br><br>[:: answer ::]<br>每天搭公車通勤花費非常久的時間。<br>---------------<br>","It takes me so long to _______ by bus every day.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10232411","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"absence","Next week Mr. Howard will lead the staff meeting in Ms. Lewis’s absence.","[:: google ::]<br>下週，霍華德先生將領導劉易斯女士缺席的員工會議。<br><br>[:: youdaotrans ::]<br>霍华德在下周我将领导员工会议<br><br>[:: baidu ::]<br>下周，霍華德將在路易斯缺席的情况下主持員工會議。<br><br>[:: answer ::]<br>下週，Lewis小姐不在的期間，將由Howard先生領導員工會議。<br>---------------<br><br>","Next week Mr. Howard will lead the staff meeting in Ms. Lewis’s _______.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"accelerate","Barnes Footwear invested heavily in an extensive online marketing campaign in an effort to accelerate the growth of its business.","[:: google ::]<br>Barnes鞋類在一項廣泛的在線營銷活動中進行了大量投資，以加快其業務發展。<br><br>[:: youdaotrans ::]<br>巴恩斯鞋类大量投资于一个广泛的o<br><br>[:: baidu ::]<br>巴恩斯鞋業（Barnes Foother）在一項廣泛的線上行銷活動中投入鉅資，以加速其業務的增長。<br><br>[:: answer ::]<br>作為努力讓事業加速成長的一環，Barnes Footwear大量投資於廣泛的線上行銷活動。<br>---------------<br>","Barnes Footwear invested heavily in an extensive online marketing campaign in an effort to __________ the growth of its business.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"allocate","In order to meet all of the deadlines, you will have to allocate your time very carefully.","[:: google ::]<br>為了滿足所有截止日期，您必須非常仔細地分配時間。<br><br>[:: youdaotrans ::]<br>为了满足所有的最后期限,你会哈<br><br>[:: baidu ::]<br>為了滿足所有的最後期限，你必須非常小心地分配你的時間。<br><br>[:: answer ::]<br>為了配合所有截止期限，時間必須慎重分配。<br>---------------<br>","In order to meet all of the deadlines, you will have to ________ your time very carefully.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"competent","Ferguson’s Skydiving has the most competent and reliable instructors available in the industry.","[:: google ::]<br>弗格森（Ferguson）的跳傘擁有該行業中最能力和可靠的講師。<br><br>[:: youdaotrans ::]<br>弗格森的跳伞最能干和再保险<br><br>[:: baidu ::]<br>弗格森跳傘隊擁有業內最有能力、最可靠的教練。<br><br>[:: answer ::]<br>Ferguson’s Sky Diving有業界最有能力又值得信賴的講師。<br>---------------<br>","Ferguson’s Skydiving has the most _________ and reliable instructors available in the industry.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"complicated","The new spreadsheet software allows users to create even the most complicated tasks with ease.","[:: google ::]<br>新的電子表格軟件允許用戶輕鬆地創建最複雜的任務。<br><br>[:: youdaotrans ::]<br>新的电子表格软件允许用户创造<br><br>[:: baidu ::]<br>新的試算表軟件允許用戶輕鬆創建最複雜的任務。<br><br>[:: answer ::]<br>無論是再怎麼複雜的作業，那個新軟體都能讓使用者輕鬆使用。<br>---------------<br>","The new spreadsheet software allows users to create even the most ___________ tasks with ease.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"containers","Local residents must use council-issued containers to recycle plastic and metal household waste.","[:: google ::]<br>當地居民必須使用理事會發行的容器來回收塑料和金屬家庭廢物。<br><br>[:: youdaotrans ::]<br>当地居民必须使用国务院发布的容器中<br><br>[:: baidu ::]<br>當地居民必須使用議會頒發的容器回收塑膠和金屬生活垃圾。<br><br>[:: answer ::]<br>為了將家中的塑膠與金屬垃圾回收再利用，當地居民們一定要使用議會認可的容器。<br>---------------<br>","Local residents must use council-issued __________ to recycle plastic and metal household waste.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"appropriate","As long as parcels are attached with appropriate labels, all parcels will be delivered on time.","[:: google ::]<br>只要包裹附有適當的標籤，所有包裹就會按時交付。<br><br>[:: youdaotrans ::]<br>只要包裹附有适当的l<br><br>[:: baidu ::]<br>只要包裹貼上合適的標籤，所有包裹都會按時送達。<br><br>[:: answer ::]<br>只要包裹上都貼有適當標籤，所有包裹就能在準確時間送達。<br>---------------<br>","As long as parcels are attached with ___________ labels, all parcels will be delivered on time.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"delicate","The exterior of the lantern is made of delicate paper and should, therefore, be handled carefully while in transit.","[:: google ::]<br>燈籠的外部由精緻的紙製成，因此應在運輸過程中仔細處理。<br><br>[:: youdaotrans ::]<br>灯的外观是由精致的pa<br><br>[:: baidu ::]<br>燈籠的外部由精緻的紙張製成，囙此在運輸過程中應小心處理。<br><br>[:: answer ::]<br>那個燈籠的表面是用脆弱的紙張製作，所以運送途中必須小心處理。<br>---------------<br>","The exterior of the lantern is made of ________ paper and should, therefore, be handled carefully while in transit.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"discontinue","Given the slow sales in the last year, NaNo Speed has decided to discontinue its line of running shoes.","[:: google ::]<br>鑑於去年的銷量緩慢，Nano Speed決定停止其跑步鞋系列。<br><br>[:: youdaotrans ::]<br>鉴于去年销售缓慢,NaNo的速度<br><br>[:: baidu ::]<br>鑒於去年銷售緩慢，NaNo Speed决定停止其跑鞋系列。<br><br>[:: answer ::]<br>考量到去年銷售低迷，NaNo Speed決定停產慢跑鞋系列產品。<br>---------------<br>","Given the slow sales in the last year, NaNo Speed has decided to ___________ its line of running shoes.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"exceeding","Customers with baggage exceeding these dimensions will be charged an additional fee.","[:: google ::]<br>行李超過這些維度的客戶將收取額外費用。<br><br>[:: youdaotrans ::]<br>客户提供的行李超过这些维度<br><br>[:: baidu ::]<br>行李超過這些尺寸的顧客將額外收費。<br><br>[:: answer ::]<br>行李超過這個大小的顧客會被加收額外費用。<br>---------------<br>","Customers with baggage _________ these dimensions will be charged an additional fee.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"functional","The building is functional and aesthetically appealing.","[:: google ::]<br>該建築具有功能性和美觀性。<br><br>[:: youdaotrans ::]<br>建筑功能和审美具有吸引力<br><br>[:: baidu ::]<br>這座建築實用且美觀。<br><br>[:: answer ::]<br>那棟建築既實用又美觀。<br>---------------<br>","The building is __________ and aesthetically appealing.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"seriously","We take the customers’ privacy seriously.","[:: google ::]<br>我們認真對待客戶的隱私。<br><br>[:: youdaotrans ::]<br>我们认真对待客户的隐私。<br><br>[:: baidu ::]<br>我們非常重視客戶的隱私。<br><br>[:: answer ::]<br>我們重視顧客的隱私。<br>---------------<br>","We take the customers’ privacy _________.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"simplified","Dexter Shipping simplified the costs of all deliveries to one flat rate.","[:: google ::]<br>Dexter運輸將所有交付的成本簡化為一個固定費用。<br><br>[:: youdaotrans ::]<br>德克斯特航运delive简化了成本<br><br>[:: baidu ::]<br>Dexter Shipping將所有交付的成本簡化為一個固定費率。<br><br>[:: answer ::]<br>Dexter快遞公司將一切費用簡化為定額制。<br>---------------<br>","Dexter Shipping __________ the costs of all deliveries to one flat rate.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"attend","There is no obligation for you to attend the conference.","[:: google ::]<br>您沒有義務參加會議。<br><br>[:: youdaotrans ::]<br>没有义务为你参加承认<br><br>[:: baidu ::]<br>你沒有義務參加會議。<br><br>[:: answer ::]<br>你沒有義務參加那場會議。<br>---------------<br>","There is no obligation for you to ______ the conference.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
"personally","We’re looking forward to speaking with you personally.","[:: google ::]<br>我們期待與您個人交談。<br><br>[:: youdaotrans ::]<br>我们期待与你说话的角色<br><br>[:: baidu ::]<br>我們期待著與您面談。<br><br>[:: answer ::]<br>我們懇切希望能和你親自談談。<br>---------------<br>","We’re looking forward to speaking with you __________.","","AI多益，Santa(升答)","https://ai.aitutorsanta.com/learning-cell?cellId=10231695","https://ai.aitutorsanta.com/favicon-white.ico","2022/5/17",
